loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status,timestamp
11900,36 months,13.45,386.5,B,9 years,MORTGAGE,68250.0,Not Verified,debt_consolidation,14.21,0,727,40.7,Fully Paid,2026-04-13 16:00:00
15300,36 months,13.39,496.49,C,2 years,RENT,121450.0,Not Verified,car,9.68,0,710,35.9,Fully Paid,2026-04-14 01:00:00
6000,36 months,9.13,189.77,B,7 years,MORTGAGE,120046.0,Verified,car,12.67,0,704,69.87,Fully Paid,2026-03-15 07:00:00
10000,36 months,15.89,351.03,C,1 year,RENT,54800.0,Source Verified,debt_consolidation,24.01,1,713,50.1,Charged Off,2026-03-08 12:00:00
15000,36 months,20.28,548.17,D,4 years,RENT,133406.0,Verified,debt_consolidation,44.53,2,692,19.8,Fully Paid,2026-03-28 01:00:00
14200,36 months,11.08,448.79,B,7 years,MORTGAGE,65754.0,Source Verified,debt_consolidation,32.43,0,706,80.13,Fully Paid,2026-04-06 17:00:00
7200,36 months,9.23,228.05,B,3 years,OWN,67269.0,Not Verified,credit_card,15.4,2,705,14.17,Fully Paid,2026-03-09 11:00:00
6000,36 months,11.55,196.57,B,4 years,MORTGAGE,39950.0,Not Verified,credit_card,15.96,0,714,28.77,Fully Paid,2026-03-09 09:00:00
10000,36 months,14.2,318.93,B,< 1 year,MORTGAGE,35862.0,Not Verified,debt_consolidation,28.07,1,715,52.17,Fully Paid,2026-05-15 20:00:00
10300,36 months,14.34,343.78,B,10+ years,RENT,42350.0,Verified,debt_consolidation,17.23,0,711,45.17,Fully Paid,2026-04-04 22:00:00
16400,36 months,14.2,534.59,B,10+ years,OWN,74312.0,Source Verified,home_improvement,9.84,0,710,30.47,Fully Paid,2026-04-24 10:00:00
6200,36 months,10.82,193.77,B,9 years,MORTGAGE,79188.0,Source Verified,debt_consolidation,19.96,0,757,71.6,Fully Paid,2026-04-14 20:00:00
9300,36 months,10.56,285.29,B,6 years,RENT,73833.0,Not Verified,debt_consolidation,11.96,0,744,32.13,Fully Paid,2026-05-02 07:00:00
8200,36 months,11.08,253.49,A,9 years,MORTGAGE,43167.0,Verified,home_improvement,13.77,0,769,72.53,Fully Paid,2026-04-27 09:00:00
10900,36 months,11.9,353.76,B,2 years,RENT,35625.0,Verified,credit_card,5.49,0,720,38.7,Fully Paid,2026-03-28 19:00:00
7500,36 months,18.65,255.06,D,10+ years,RENT,49558.0,Verified,debt_consolidation,11.06,1,703,91.37,Fully Paid,2026-05-17 05:00:00
13400,36 months,12.12,433.14,B,10+ years,MORTGAGE,163258.0,Not Verified,debt_consolidation,15.35,1,733,61.47,Fully Paid,2026-04-04 00:00:00
2800,36 months,15.87,91.5,B,10+ years,MORTGAGE,121838.0,Verified,debt_consolidation,27.5,1,711,84.47,Fully Paid,2026-05-17 03:00:00
11500,60 months,20.09,292.59,E,10+ years,MORTGAGE,59308.0,Verified,debt_consolidation,13.25,0,696,18.37,Fully Paid,2026-04-03 02:00:00
24200,60 months,15.05,570.02,C,3 years,MORTGAGE,83523.0,Source Verified,debt_consolidation,5.22,0,717,18.87,Fully Paid,2026-03-12 06:00:00
15600,36 months,10.06,471.48,B,2 years,RENT,156081.0,Not Verified,debt_consolidation,26.09,0,717,28.7,Fully Paid,2026-05-06 06:00:00
9800,36 months,7.32,304.03,A,5 years,MORTGAGE,300000.0,Verified,debt_consolidation,24.27,1,755,27.6,Fully Paid,2026-03-08 10:00:00
3200,36 months,12.01,99.55,A,10+ years,RENT,203612.0,Not Verified,debt_consolidation,17.75,0,730,53.1,Fully Paid,2026-05-08 21:00:00
4400,36 months,6.76,135.38,A,7 years,MORTGAGE,104000.0,Not Verified,credit_card,8.83,0,757,19.5,Fully Paid,2026-03-03 08:00:00
32500,36 months,16.17,1129.33,D,10+ years,RENT,94492.0,Source Verified,credit_card,20.5,0,673,53.63,Charged Off,2026-03-22 16:00:00
19000,36 months,16.87,643.58,C,< 1 year,OWN,32800.0,Verified,debt_consolidation,7.27,0,710,35.27,Fully Paid,2026-04-20 09:00:00
8900,36 months,21.78,314.13,C,9 years,MORTGAGE,28521.0,Source Verified,other,19.7,0,698,60.03,Charged Off,2026-05-22 02:00:00
7600,60 months,16.19,177.59,C,1 year,MORTGAGE,109725.0,Source Verified,credit_card,26.75,1,711,81.47,Fully Paid,2026-03-31 08:00:00
11900,36 months,7.88,369.51,A,10+ years,MORTGAGE,54344.0,Not Verified,debt_consolidation,18.32,0,743,29.27,Fully Paid,2026-03-13 15:00:00
9700,36 months,10.38,310.18,B,8 years,OWN,93917.0,Not Verified,debt_consolidation,23.79,0,703,57.33,Fully Paid,2026-03-18 21:00:00
4600,36 months,12.97,144.08,A,2 years,MORTGAGE,80592.0,Not Verified,debt_consolidation,13.03,1,757,34.57,Fully Paid,2026-05-14 01:00:00
11400,60 months,10.33,222.15,A,1 year,RENT,32833.0,Verified,major_purchase,34.41,0,722,58.33,Fully Paid,2026-05-01 16:00:00
6700,36 months,25.99,268.13,F,2 years,MORTGAGE,79704.0,Verified,debt_consolidation,20.68,1,680,47.97,Charged Off,2026-03-14 07:00:00
18700,60 months,12.04,397.69,C,10+ years,RENT,28600.0,Not Verified,debt_consolidation,13.77,0,720,17.77,Fully Paid,2026-04-01 15:00:00
25200,36 months,15.64,862.99,C,10+ years,MORTGAGE,44062.0,Verified,small_business,18.36,0,700,31.7,Fully Paid,2026-03-29 23:00:00
12600,36 months,18.5,452.37,D,4 years,RENT,58746.0,Source Verified,debt_consolidation,23.67,1,669,47.53,Charged Off,2026-03-19 11:00:00
12500,36 months,15.23,404.69,C,3 years,MORTGAGE,30717.0,Not Verified,medical,22.66,1,718,64.07,Fully Paid,2026-05-12 02:00:00
19100,36 months,22.7,702.06,D,2 years,MORTGAGE,84990.0,Verified,debt_consolidation,15.12,0,657,66.97,Fully Paid,2026-04-20 01:00:00
7300,60 months,11.0,155.1,B,2 years,RENT,50025.0,Not Verified,debt_consolidation,14.06,0,727,92.43,Charged Off,2026-03-17 10:00:00
19100,36 months,17.34,651.31,D,4 years,MORTGAGE,73031.0,Not Verified,debt_consolidation,25.14,0,706,78.07,Fully Paid,2026-04-24 20:00:00
12500,36 months,9.43,388.43,A,10+ years,MORTGAGE,57933.0,Not Verified,debt_consolidation,50.0,1,744,65.57,Fully Paid,2026-04-02 18:00:00
9100,36 months,11.28,299.13,C,6 years,RENT,101100.0,Source Verified,credit_card,33.19,0,716,77.6,Charged Off,2026-03-04 08:00:00
10800,60 months,18.01,259.83,C,3 years,MORTGAGE,55273.0,Source Verified,debt_consolidation,13.39,1,709,35.33,Charged Off,2026-04-09 08:00:00
9700,36 months,10.02,308.55,B,5 years,MORTGAGE,95546.0,Source Verified,debt_consolidation,21.5,0,709,30.13,Fully Paid,2026-03-21 20:00:00
23800,60 months,17.36,583.33,D,10+ years,OWN,42454.0,Not Verified,debt_consolidation,29.44,0,690,72.43,Fully Paid,2026-03-20 00:00:00
20400,60 months,17.68,460.83,C,6 years,RENT,108300.0,Not Verified,debt_consolidation,13.48,0,693,44.57,Fully Paid,2026-05-11 09:00:00
10800,36 months,16.94,363.58,D,10+ years,RENT,45667.0,Verified,credit_card,16.05,1,711,66.93,Fully Paid,2026-04-27 08:00:00
17200,36 months,9.17,544.32,B,5 years,MORTGAGE,55910.0,Not Verified,debt_consolidation,12.54,0,722,62.67,Fully Paid,2026-03-12 08:00:00
32100,60 months,16.81,710.97,B,2 years,MORTGAGE,37208.0,Source Verified,debt_consolidation,6.01,1,701,73.27,Fully Paid,2026-05-13 19:00:00
13700,36 months,10.87,428.49,B,6 years,MORTGAGE,26775.0,Not Verified,debt_consolidation,13.87,0,741,86.9,Fully Paid,2026-04-18 22:00:00
30800,60 months,15.01,654.56,B,6 years,RENT,35546.0,Source Verified,credit_card,13.63,0,725,79.47,Fully Paid,2026-05-15 01:00:00
4300,36 months,17.26,145.42,C,4 years,MORTGAGE,36500.0,Source Verified,credit_card,15.92,0,711,97.83,Charged Off,2026-05-02 07:00:00
5100,36 months,15.45,172.95,C,1 year,MORTGAGE,85342.0,Not Verified,credit_card,37.55,0,703,12.57,Charged Off,2026-04-03 02:00:00
18600,36 months,20.86,671.13,E,10+ years,MORTGAGE,91350.0,Verified,debt_consolidation,20.14,0,670,71.0,Fully Paid,2026-04-15 10:00:00
15800,36 months,10.32,490.17,A,10+ years,MORTGAGE,59938.0,Not Verified,debt_consolidation,6.07,0,747,71.8,Fully Paid,2026-04-17 14:00:00
21200,60 months,10.41,413.91,B,< 1 year,RENT,34250.0,Verified,debt_consolidation,38.72,0,728,55.53,Fully Paid,2026-05-01 08:00:00
21700,36 months,10.65,696.64,B,1 year,RENT,88167.0,Verified,credit_card,19.06,0,706,57.13,Fully Paid,2026-03-21 00:00:00
9000,60 months,11.2,189.9,B,10+ years,MORTGAGE,26625.0,Source Verified,debt_consolidation,15.78,0,708,57.3,Fully Paid,2026-03-24 07:00:00
7400,36 months,11.64,241.01,B,,MORTGAGE,186012.0,Source Verified,debt_consolidation,17.77,0,724,34.83,Fully Paid,2026-03-20 11:00:00
26200,36 months,8.56,809.7,A,< 1 year,RENT,135844.0,Verified,credit_card,17.3,0,738,57.0,Fully Paid,2026-03-24 23:00:00
5900,36 months,12.48,195.91,B,10+ years,RENT,37306.0,Verified,debt_consolidation,34.48,0,698,61.77,Fully Paid,2026-03-14 12:00:00
13300,36 months,19.26,489.28,E,7 years,RENT,92200.0,Verified,credit_card,44.24,0,679,60.4,Fully Paid,2026-03-07 14:00:00
12600,36 months,22.71,450.54,F,1 year,MORTGAGE,15725.0,Verified,debt_consolidation,12.68,0,649,75.03,Fully Paid,2026-05-22 08:00:00
20600,36 months,9.0,655.07,B,6 years,RENT,39000.0,Verified,credit_card,16.54,0,723,71.3,Fully Paid,2026-03-08 15:00:00
19700,36 months,16.27,647.47,B,10+ years,MORTGAGE,35625.0,Source Verified,debt_consolidation,16.64,1,714,98.97,Fully Paid,2026-05-14 18:00:00
7200,60 months,10.59,155.08,B,5 years,MORTGAGE,64900.0,Source Verified,credit_card,12.37,0,717,68.9,Fully Paid,2026-03-02 04:00:00
5200,60 months,14.12,109.51,B,6 years,RENT,45825.0,Verified,credit_card,20.75,0,717,49.4,Fully Paid,2026-05-08 05:00:00
10900,36 months,15.5,372.54,C,10+ years,MORTGAGE,85031.0,Not Verified,major_purchase,14.18,0,705,40.9,Fully Paid,2026-03-28 10:00:00
4200,60 months,17.57,98.97,C,1 year,OWN,46900.0,Not Verified,debt_consolidation,39.38,0,700,46.6,Charged Off,2026-04-13 17:00:00
19700,36 months,12.52,645.14,C,6 years,MORTGAGE,165844.0,Not Verified,car,13.01,0,704,57.7,Fully Paid,2026-03-23 17:00:00
11300,36 months,10.83,355.82,A,2 years,MORTGAGE,96033.0,Source Verified,debt_consolidation,12.71,1,744,37.03,Fully Paid,2026-04-07 21:00:00
14300,60 months,18.59,348.43,D,2 years,OWN,50435.0,Source Verified,major_purchase,10.08,0,659,51.23,Fully Paid,2026-04-11 21:00:00
13300,36 months,15.85,447.17,C,10+ years,RENT,69038.0,Not Verified,debt_consolidation,15.42,1,713,75.9,Fully Paid,2026-04-16 16:00:00
9500,36 months,17.4,331.18,C,1 year,RENT,136858.0,Verified,home_improvement,5.51,0,699,40.37,Fully Paid,2026-04-05 20:00:00
6000,36 months,21.43,218.21,E,10+ years,RENT,64400.0,Verified,debt_consolidation,10.56,0,667,44.2,Fully Paid,2026-04-19 02:00:00
18300,36 months,12.17,570.67,B,2 years,MORTGAGE,145844.0,Source Verified,debt_consolidation,7.47,1,756,48.6,Fully Paid,2026-05-07 21:00:00
10900,36 months,13.7,357.89,B,10+ years,MORTGAGE,57333.0,Source Verified,major_purchase,21.2,0,715,,Fully Paid,2026-04-10 18:00:00
10300,36 months,16.25,353.28,C,10+ years,MORTGAGE,183333.0,Not Verified,major_purchase,42.33,0,711,,Charged Off,2026-04-01 07:00:00
11100,36 months,17.96,398.29,D,7 years,MORTGAGE,82152.0,Not Verified,credit_card,24.5,0,698,64.57,Fully Paid,2026-03-09 15:00:00
15100,36 months,24.04,576.99,E,1 year,MORTGAGE,38867.0,Not Verified,major_purchase,18.59,1,668,33.97,Fully Paid,2026-04-01 18:00:00
6700,60 months,21.0,179.38,E,5 years,RENT,87635.0,Verified,other,15.29,0,668,56.07,Fully Paid,2026-03-13 03:00:00
19200,36 months,8.22,594.77,A,1 year,RENT,72258.0,Verified,credit_card,17.75,0,744,65.13,Fully Paid,2026-03-17 06:00:00
33900,36 months,25.64,1262.26,E,3 years,MORTGAGE,74231.0,Not Verified,debt_consolidation,20.73,0,682,71.43,Fully Paid,2026-05-19 13:00:00
11400,36 months,7.75,353.3,A,6 years,RENT,22912.0,Verified,debt_consolidation,7.49,0,746,91.27,Fully Paid,2026-03-09 02:00:00
7700,36 months,9.18,236.63,A,8 years,MORTGAGE,28667.0,Not Verified,home_improvement,11.78,0,744,58.43,Fully Paid,2026-04-11 03:00:00
20300,60 months,18.57,467.83,C,3 years,RENT,46946.0,Verified,small_business,15.94,1,694,50.37,Charged Off,2026-05-17 07:00:00
17500,36 months,15.78,566.98,C,3 years,MORTGAGE,63362.0,Source Verified,other,12.07,0,723,98.13,Fully Paid,2026-05-23 19:00:00
16500,36 months,14.15,561.13,C,8 years,MORTGAGE,147267.0,Source Verified,debt_consolidation,18.84,0,690,57.47,Charged Off,2026-03-11 15:00:00
10800,36 months,7.74,334.66,A,3 years,MORTGAGE,68835.0,Verified,credit_card,5.38,0,772,60.87,Fully Paid,2026-03-13 03:00:00
8400,60 months,9.1,166.73,A,10+ years,MORTGAGE,81308.0,Verified,debt_consolidation,26.95,1,763,37.57,Fully Paid,2026-04-05 17:00:00
14100,36 months,21.94,516.42,E,10+ years,MORTGAGE,58450.0,Verified,credit_card,22.17,1,681,37.6,Fully Paid,2026-04-17 03:00:00
20100,36 months,24.44,736.18,E,< 1 year,RENT,100054.0,Source Verified,debt_consolidation,21.93,0,675,112.93,Charged Off,2026-05-20 01:00:00
5000,60 months,6.35,95.16,A,10+ years,MORTGAGE,30092.0,Not Verified,debt_consolidation,17.16,0,748,44.53,Fully Paid,2026-03-18 08:00:00
13400,36 months,7.57,414.18,A,7 years,OWN,71088.0,Not Verified,small_business,8.11,1,740,72.17,Fully Paid,2026-03-14 02:00:00
8000,36 months,12.25,260.96,C,4 years,OWN,73219.0,Source Verified,debt_consolidation,9.13,0,709,30.0,Fully Paid,2026-03-26 02:00:00
17100,36 months,15.64,556.92,B,10+ years,MORTGAGE,48371.0,Verified,debt_consolidation,22.27,0,709,103.17,Fully Paid,2026-05-16 20:00:00
25100,36 months,22.07,959.49,E,10+ years,MORTGAGE,25900.0,Verified,debt_consolidation,5.0,0,665,51.9,Fully Paid,2026-03-08 01:00:00
14600,60 months,10.76,301.37,B,4 years,RENT,35200.0,Source Verified,credit_card,9.72,0,726,60.27,Fully Paid,2026-03-30 06:00:00
10300,36 months,10.04,330.13,B,4 years,RENT,25360.0,Source Verified,debt_consolidation,16.8,1,721,52.17,Fully Paid,2026-03-14 01:00:00
22300,36 months,5.99,673.27,A,9 years,RENT,133950.0,Verified,debt_consolidation,11.05,0,767,46.17,Fully Paid,2026-03-11 14:00:00
12900,60 months,13.85,263.73,A,< 1 year,MORTGAGE,39852.0,Source Verified,debt_consolidation,9.14,0,725,84.83,Fully Paid,2026-05-21 15:00:00
31200,36 months,13.37,1056.82,C,1 year,MORTGAGE,37900.0,Source Verified,car,22.65,0,712,52.2,Fully Paid,2026-03-03 20:00:00
4000,36 months,9.11,124.63,A,10+ years,RENT,152062.0,Source Verified,credit_card,17.71,0,737,9.1,Fully Paid,2026-03-25 13:00:00
16800,36 months,15.81,548.5,C,10+ years,RENT,42196.0,Verified,debt_consolidation,30.18,0,710,102.17,Charged Off,2026-05-13 07:00:00
21700,36 months,10.74,672.42,A,10+ years,MORTGAGE,43819.0,Not Verified,credit_card,35.93,0,757,45.77,Fully Paid,2026-04-20 08:00:00
19800,36 months,19.72,733.02,E,10+ years,MORTGAGE,133500.0,Verified,credit_card,13.1,0,681,52.7,Fully Paid,2026-03-07 11:00:00
9600,60 months,15.88,220.3,C,5 years,RENT,104723.0,Source Verified,home_improvement,21.22,0,694,58.03,Fully Paid,2026-04-07 00:00:00
14700,60 months,14.81,307.36,C,6 years,MORTGAGE,75079.0,Verified,debt_consolidation,15.8,1,724,57.33,Fully Paid,2026-05-20 15:00:00
11000,36 months,12.37,356.85,B,10+ years,RENT,41250.0,Not Verified,debt_consolidation,20.2,1,718,78.17,Fully Paid,2026-03-31 08:00:00
15300,36 months,9.02,465.59,A,3 years,RENT,39375.0,Source Verified,debt_consolidation,21.3,0,745,51.1,Fully Paid,2026-04-14 02:00:00
10300,36 months,16.55,349.78,D,10+ years,RENT,137025.0,Not Verified,debt_consolidation,20.71,0,711,28.7,Fully Paid,2026-04-15 14:00:00
10700,60 months,16.07,241.11,C,5 years,MORTGAGE,33142.0,Not Verified,debt_consolidation,8.05,0,707,63.87,Fully Paid,2026-04-26 10:00:00
6800,36 months,12.28,223.53,B,,MORTGAGE,55392.0,Verified,credit_card,30.84,0,736,26.43,Fully Paid,2026-03-22 14:00:00
10200,60 months,25.09,270.75,F,5 years,MORTGAGE,40375.0,Source Verified,credit_card,9.8,0,667,103.57,Fully Paid,2026-05-13 16:00:00
28200,60 months,13.0,565.07,B,2 years,MORTGAGE,212442.0,Not Verified,debt_consolidation,21.41,0,740,33.93,Fully Paid,2026-05-21 12:00:00
4300,60 months,14.39,99.81,C,< 1 year,MORTGAGE,63548.0,Not Verified,debt_consolidation,12.48,0,715,53.17,Fully Paid,2026-03-15 21:00:00
7300,36 months,20.67,257.26,E,7 years,MORTGAGE,19906.0,Verified,debt_consolidation,13.83,0,692,83.6,Fully Paid,2026-05-05 15:00:00
16500,36 months,19.53,572.22,E,1 year,RENT,152019.0,Not Verified,debt_consolidation,6.42,0,683,47.2,Fully Paid,2026-05-10 14:00:00
9300,36 months,11.41,288.9,B,10+ years,MORTGAGE,92667.0,Source Verified,credit_card,13.9,0,742,71.03,Fully Paid,2026-04-27 17:00:00
22600,60 months,21.41,591.37,E,2 years,MORTGAGE,43633.0,Not Verified,credit_card,9.82,1,662,73.77,Charged Off,2026-03-31 13:00:00
13600,36 months,8.99,416.76,A,,MORTGAGE,57244.0,Source Verified,debt_consolidation,23.48,0,782,17.33,Fully Paid,2026-04-08 08:00:00
18700,36 months,11.69,574.75,B,7 years,MORTGAGE,65075.0,Source Verified,debt_consolidation,6.71,0,729,54.07,Fully Paid,2026-05-11 06:00:00
13000,36 months,11.33,424.56,B,,MORTGAGE,67562.0,Source Verified,debt_consolidation,22.89,1,717,58.17,Fully Paid,2026-03-14 17:00:00
7300,36 months,11.99,227.04,A,7 years,RENT,41438.0,Not Verified,debt_consolidation,4.24,0,733,45.6,Fully Paid,2026-05-09 23:00:00
9400,36 months,34.55,394.17,G,4 years,RENT,32067.0,Not Verified,debt_consolidation,25.59,0,635,80.23,Fully Paid,2026-05-20 16:00:00
10000,60 months,14.95,217.17,C,10+ years,RENT,132167.0,Source Verified,debt_consolidation,9.65,0,744,67.03,Fully Paid,2026-05-02 20:00:00
25800,60 months,19.23,644.39,D,2 years,MORTGAGE,197267.0,Not Verified,debt_consolidation,34.72,0,677,47.07,Charged Off,2026-04-04 09:00:00
17500,36 months,16.29,592.09,C,10+ years,RENT,84525.0,Verified,credit_card,13.7,0,717,75.5,Fully Paid,2026-04-18 14:00:00
16200,36 months,17.04,577.9,D,1 year,RENT,20200.0,Verified,small_business,34.02,0,671,24.5,Fully Paid,2026-03-07 14:00:00
10000,36 months,15.82,324.18,B,10+ years,RENT,81169.0,Not Verified,credit_card,26.22,0,709,66.13,Charged Off,2026-05-22 00:00:00
9700,36 months,20.44,352.82,E,,RENT,130717.0,Not Verified,debt_consolidation,22.53,0,664,80.07,Fully Paid,2026-03-30 18:00:00
13200,36 months,17.55,474.24,E,10+ years,RENT,40500.0,Verified,debt_consolidation,40.21,1,673,83.8,Charged Off,2026-03-08 11:00:00
16700,60 months,22.57,424.71,E,4 years,MORTGAGE,95469.0,Source Verified,debt_consolidation,21.12,1,678,76.6,Charged Off,2026-05-08 06:00:00
16400,36 months,11.89,516.87,B,10+ years,RENT,50652.0,Verified,debt_consolidation,19.63,0,693,24.07,Fully Paid,2026-04-26 07:00:00
3600,60 months,11.17,72.43,B,5 years,RENT,50652.0,Not Verified,debt_consolidation,7.15,0,727,73.77,Fully Paid,2026-04-26 17:00:00
20800,36 months,9.98,670.96,B,< 1 year,MORTGAGE,47200.0,Not Verified,credit_card,9.08,0,724,75.9,Fully Paid,2026-03-03 07:00:00
20700,60 months,15.37,448.73,C,,MORTGAGE,59719.0,Source Verified,credit_card,6.2,1,703,49.8,Fully Paid,2026-05-06 19:00:00
12200,36 months,18.94,425.55,D,10+ years,MORTGAGE,75423.0,Verified,credit_card,12.73,0,692,53.57,Charged Off,2026-04-21 08:00:00
7000,60 months,14.48,148.66,C,4 years,MORTGAGE,32662.0,Source Verified,debt_consolidation,12.61,0,715,77.1,Fully Paid,2026-05-04 08:00:00
16200,60 months,11.41,320.09,A,6 years,RENT,98719.0,Source Verified,debt_consolidation,9.78,0,763,64.7,Fully Paid,2026-05-10 18:00:00
9800,36 months,8.79,306.15,A,2 years,RENT,51558.0,Verified,debt_consolidation,21.83,0,769,30.83,Fully Paid,2026-03-22 11:00:00
8100,36 months,16.07,281.07,C,10+ years,RENT,55200.0,Not Verified,credit_card,4.62,0,696,41.03,Fully Paid,2026-03-22 12:00:00
10700,36 months,27.35,407.81,F,10+ years,MORTGAGE,38233.0,Not Verified,credit_card,17.2,0,671,62.93,Fully Paid,2026-05-24 04:00:00
7200,60 months,18.91,174.75,E,1 year,OWN,45850.0,Source Verified,debt_consolidation,32.18,0,668,38.6,Charged Off,2026-04-17 12:00:00
14900,36 months,20.08,535.54,D,5 years,MORTGAGE,40940.0,Source Verified,debt_consolidation,7.16,0,674,36.03,Fully Paid,2026-04-09 15:00:00
11500,36 months,10.99,368.33,B,1 year,MORTGAGE,141938.0,Verified,debt_consolidation,16.28,0,727,52.5,Fully Paid,2026-03-29 22:00:00
9000,60 months,12.9,188.58,B,4 years,RENT,77302.0,Not Verified,credit_card,10.77,1,722,88.27,Fully Paid,2026-04-23 20:00:00
11800,60 months,9.86,224.63,A,10+ years,MORTGAGE,34856.0,Source Verified,debt_consolidation,19.64,0,756,105.4,Charged Off,2026-05-08 11:00:00
30200,36 months,10.37,979.72,B,2 years,OTHER,106900.0,Source Verified,debt_consolidation,17.48,1,704,33.3,Fully Paid,2026-03-03 11:00:00
12100,36 months,31.07,500.96,G,7 years,RENT,27738.0,Not Verified,small_business,12.15,0,653,45.4,Fully Paid,2026-04-18 05:00:00
21800,36 months,13.94,687.57,A,3 years,MORTGAGE,54498.0,Not Verified,major_purchase,19.98,1,737,50.83,Fully Paid,2026-05-23 17:00:00
8200,36 months,11.71,265.4,B,2 years,RENT,44250.0,Not Verified,credit_card,25.23,0,726,62.0,Fully Paid,2026-03-27 17:00:00
13400,36 months,8.89,416.15,A,10+ years,MORTGAGE,39281.0,Not Verified,debt_consolidation,17.4,0,738,47.7,Fully Paid,2026-03-26 11:00:00
5300,36 months,15.58,172.46,C,2 years,OWN,117325.0,Verified,credit_card,33.05,0,706,114.27,Charged Off,2026-05-12 09:00:00
27300,36 months,21.83,1040.2,E,3 years,MORTGAGE,64900.0,Not Verified,debt_consolidation,23.06,1,648,74.8,Charged Off,2026-03-02 05:00:00
8100,36 months,9.55,252.15,A,10+ years,MORTGAGE,12100.0,Verified,debt_consolidation,24.64,0,739,41.67,Fully Paid,2026-04-03 09:00:00
10100,36 months,13.35,329.94,C,4 years,MORTGAGE,28129.0,Verified,debt_consolidation,5.28,0,748,32.93,Fully Paid,2026-04-10 18:00:00
10100,36 months,11.31,310.98,B,3 years,MORTGAGE,62075.0,Verified,credit_card,12.85,0,750,86.9,Fully Paid,2026-05-09 09:00:00
6000,36 months,9.27,190.16,B,2 years,MORTGAGE,45629.0,Verified,credit_card,16.73,0,712,76.07,Fully Paid,2026-03-15 15:00:00
18600,36 months,11.13,588.28,B,10+ years,RENT,37267.0,Verified,debt_consolidation,23.5,0,707,20.03,Charged Off,2026-04-09 11:00:00
7400,36 months,22.13,281.19,E,,RENT,33390.0,Verified,debt_consolidation,10.39,0,662,43.37,Charged Off,2026-03-14 19:00:00
